# energy,bc_sum,bcd_x_sum,bcd_y_sum,n
0.4958944775489556,-1.6763999999999997,-0.06130620868559005,0.2476805677642216,0.08317481008991717
0.4972396817209946,-1.6742,-0.06396605403811444,0.24822276372223046,0.08551630631762591
0.4988091884185775,-1.672,-0.06595521282960085,0.26281276114881386,0.08797362109615375
0.50030529137948,-1.6698,-0.06592333717432247,0.27156004320084975,0.0948676552261445
0.5020226071962592,-1.6676,-0.06347229588672361,0.26707179026452826,0.09136115079718145
0.5036887165089443,-1.6653999999999998,-0.05768718745632632,0.2721443378140625,0.09118064629973678
0.5053276060561616,-1.6632,-0.05438878110924585,0.28416075155848647,0.08983615335439527
0.5070364589774288,-1.6609999999999998,-0.0479308643460556,0.2776832770779312,0.09172021432250077
0.5070364589774288,-1.6588,-0.0479308643460556,0.2776832770779312,0.09172021432250077
0.5104067810201282,-1.6565999999999999,-0.0331734418417845,0.29843568607571186,0.09469318217459033
0.5126038904353263,-1.6543999999999999,-0.010260097507603691,0.2878591829675084,0.09850657320293876
0.5146385019184528,-1.6522,0.007585572792396541,0.3037336229939654,0.11251905659898913
0.5168952566943124,-1.65,0.03864946036437881,0.3075886566148454,0.1077052719978055
0.5168952566943124,-1.6478,0.03864946036437881,0.3075886566148454,0.1077052719978055
0.5227488765815055,-1.6456,0.16583664918574223,0.31608690631427977,0.11731112257862468
0.5248116036959576,-1.6433999999999997,0.1879449480225504,0.3073994581602238,0.11613537200210415
0.5248116036959576,-1.6412,0.1879449480225504,0.3073994581602238,0.11613537200210415
0.5285568293739691,-1.6389999999999998,0.2010158409292272,0.29626758698262456,0.11445700855992004
0.5285568293739691,-1.6368,0.2010158409292272,0.29626758698262456,0.11445700855992004
0.5317862974648528,-1.6345999999999998,0.1978001013893835,0.2797236930807563,0.12928569628716283
0.5331945912873829,-1.6323999999999999,0.19188647924197336,0.285015878295379,0.13046579709881936
0.5345504777018003,-1.6301999999999999,0.18597978378652272,0.30471681916752624,0.12001351967814779
0.5345504777018003,-1.628,0.18597978378652272,0.30471681916752624,0.12001351967814779
0.5374835029869259,-1.6258,0.1713488818393186,0.3110077327884885,0.1306189417043239
0.5388265161528537,-1.6236,0.15526808427166477,0.30633732329222674,0.130274114149079
0.539979742088495,-1.6213999999999997,0.1444019900617736,0.3059555753891706,0.1299240374390865
0.541626517951449,-1.6192,0.12649328855875766,0.29594918745426535,0.13930168557076342
0.5428570112792029,-1.6169999999999998,0.11044903829849982,0.29169179984480076,0.13568093651350352
0.5428570112792029,-1.6148,0.11044903829849982,0.29169179984480076,0.13568093651350352
0.545597016493956,-1.6125999999999998,0.08631441372010161,0.30556612435558017,0.14581916972987943
0.545597016493956,-1.6104,0.08631441372010161,0.30556612435558017,0.14581916972987943
0.5480122884812789,-1.6081999999999999,0.044781934693271234,0.3079651520663983,0.14049095345750504
0.5493496990645649,-1.6059999999999999,0.02689741310354011,0.3019900185475156,0.14235347285318486
0.5493496990645649,-1.6038000000000001,0.02689741310354011,0.3019900185475156,0.14235347285318486
0.5505036781544105,-1.6016,0.005962953400595049,0.30219620281118365,0.13698327384817652
0.5519890439208688,-1.5994000000000002,-0.013136000520701616,0.30699610343253736,0.15390016397173897
0.5543691469820295,-1.5972,-0.05812681754086826,0.2903392389304491,0.14860400642849544
0.5556698855907783,-1.5949999999999998,-0.08555792165776731,0.2855135815695996,0.15487126075885535
0.5569319930331035,-1.5928,-0.10991469778599393,0.2815993347961674,0.16106302338157527
0.5582694886338405,-1.5905999999999998,-0.1360842369642759,0.27368913599272504,0.16100386556547083
0.5582694886338405,-1.5884,-0.1360842369642759,0.27368913599272504,0.16100386556547083
0.5605084539230972,-1.5862,-0.18571255466963188,0.2789023939921611,0.15481597627623553
0.5616033509709732,-1.5839999999999999,-0.21128106779752825,0.2715296690787823,0.1692791944532955
0.5616033509709732,-1.5818,-0.21128106779752825,0.2715296690787823,0.1692791944532955
0.5640780879197697,-1.5796,-0.2726664392984356,0.2623178216515042,0.1639815593750921
0.5640780879197697,-1.5774000000000001,-0.2726664392984356,0.2623178216515042,0.1639815593750921
0.5666521238113085,-1.5752,-0.3313136173022508,0.23441617791325015,0.16889951761100488
0.5678874955922847,-1.5729999999999997,-0.3651859172801763,0.2313271618694251,0.17685392836050653
0.5678874955922847,-1.5708,-0.3651859172801763,0.2313271618694251,0.17685392836050653
0.5701091118570794,-1.5685999999999998,-0.43150499630520295,0.20922209095977717,0.18313093996378108
0.5713233110512734,-1.5664,-0.46662132777063214,0.1987534263511463,0.17330344000201783
0.5713233110512734,-1.5642,-0.46662132777063214,0.1987534263511463,0.17330344000201783
0.5736745755502161,-1.5619999999999998,-0.5338728184558386,0.18280543431518492,0.20043570378581607
0.5736745755502161,-1.5598,-0.5338728184558386,0.18280543431518492,0.20043570378581607
0.5760683540235405,-1.5575999999999999,-0.6111064419868666,0.16957991134729544,0.18261824092743087
0.5772449228092581,-1.5554000000000001,-0.6488550065111479,0.14329243488322174,0.18879384631768173
0.5784932507975871,-1.5532,-0.6877333477751578,0.12698787908639186,0.18249995880561035
0.5796041679474752,-1.5509999999999997,-0.7296955014881008,0.11793837649505923,0.2071773644703989
0.5807072597126632,-1.5488,-0.7489087225491736,-0.04296803028873315,0.21624121817737493
0.5822192467613337,-1.5466,-0.7684708592520408,-0.17443755609269387,0.20221591062713973
0.5822192467613337,-1.5444,-0.7684708592520408,-0.17443755609269387,0.20221591062713973
0.5848478373598464,-1.5422,-0.8034420172091928,-0.39549450178423295,0.19538196980202174
0.5863369440036701,-1.5399999999999998,-0.8199208226514876,-0.4968937669653057,0.21677565693723377
0.5863369440036701,-1.5378,-0.8199208226514876,-0.4968937669653057,0.21677565693723377
0.5888934514032735,-1.5355999999999999,-0.8648157148831481,-0.6859847157422355,0.22469397435263935
0.5888934514032735,-1.5334,-0.8648157148831481,-0.6859847157422355,0.22469397435263935
0.5919493190635016,-1.5312,-0.9047315476713755,-0.8549642457836601,0.23420109093519592
0.5932950232013543,-1.529,-0.9264575879343819,-0.9265497807488039,0.22779210086060842
0.5947935670522614,-1.5268,-0.9527003920284366,-1.0113669448481477,0.20486059731261713
0.5947935670522614,-1.5246,-0.9527003920284366,-1.0113669448481477,0.20486059731261713
0.5974906665724579,-1.5224,-1.0063373104280318,-1.1474069952456327,0.22693583353841779
0.5990082235060882,-1.5202,-1.030035363676651,-1.1983719405870668,0.23459071026605033
0.6005698632140887,-1.5179999999999998,-1.0596027769864949,-1.2626694076932283,0.23126963948686916
0.602120309691549,-1.5158,-1.0896140654142248,-1.3245114653175647,0.23635556369419003
0.6036419928480201,-1.5135999999999998,-1.1181700832904184,-1.3754989426435484,0.2421332329572356
0.6036419928480201,-1.5114,-1.1181700832904184,-1.3754989426435484,0.2421332329572356
0.6068470857043359,-1.5091999999999999,-1.1886597030973713,-1.497722470965042,0.20934250015281905
0.6084699477958125,-1.507,-1.2280449777838531,-1.5550015241135267,0.21653417306614686
0.6084699477958125,-1.5048,-1.2280449777838531,-1.5550015241135267,0.21653417306614686
0.6118205848681035,-1.5026,-1.3127394618782737,-1.629848381152105,0.22558731020715736
0.6136119357770986,-1.5004,-1.3568769143385286,-1.6698555640364008,0.2244851419601352
0.6136119357770986,-1.4982,-1.3568769143385286,-1.6698555640364008,0.2244851419601352
0.6179556196267623,-1.4959999999999998,-1.4954904061265921,-1.7508558039925948,0.22713354915292994
0.6179556196267623,-1.4938,-1.4954904061265921,-1.7508558039925948,0.22713354915292994
0.6225128885204936,-1.4915999999999998,-1.647879656508806,-1.8049885899580476,0.1973416173520467
0.6246080788577494,-1.4894,-1.7191807924492508,-1.8685542403300943,0.19555083870805356
0.6267395799101428,-1.4871999999999999,-1.7860440427581121,-1.9250835969738793,0.20278393190300054
0.6285221064798562,-1.4849999999999999,-1.8445152311641912,-1.994393068054428,0.1879537273677076
0.6304405528121395,-1.4828,-1.9087164517401165,-2.007876444063183,0.1878291559425015
0.6322368732720457,-1.4806,-1.9677989338065636,-2.0553894181797485,0.18049124856981108
0.6322368732720457,-1.4784000000000002,-1.9677989338065636,-2.0553894181797485,0.18049124856981108
0.6347101919279865,-1.4762,-2.0039187900597324,-2.1347570316647526,0.16973183285771695
0.6361030420335785,-1.4739999999999998,-2.0206125896648643,-2.169916573080228,0.16606284227947798
0.6361030420335785,-1.4718,-2.0206125896648643,-2.169916573080228,0.16606284227947798
0.6383285343406578,-1.4695999999999998,-2.042472293043465,-2.21854835517074,0.16406197775296175
0.6383285343406578,-1.4674,-2.042472293043465,-2.21854835517074,0.16406197775296175
0.6405953002381305,-1.4651999999999998,-2.0683883224209025,-2.293907994439531,0.16885902687802473
0.641745902163186,-1.4629999999999999,-2.0816361356318,-2.314687774938175,0.17157366800503532
0.641745902163186,-1.4608,-2.0816361356318,-2.314687774938175,0.17157366800503532
0.6429653126212331,-1.4586,-2.0932065426426676,-2.3353099253407708,0.16453154996698757
0.6439395634979691,-1.4564000000000001,-2.105211929158726,-2.3663095572048163,0.16673554408237878
0.6460721607213865,-1.4542,-2.124666100899119,-2.400451509852349,0.15875615215500713
0.647300618351604,-1.4519999999999997,-2.1300474363209947,-2.4117844968597524,0.16832305739665326
0.6483749013004623,-1.4498,-2.1433537885388105,-2.42775899940625,0.16183472907550042
0.6493653404019449,-1.4475999999999998,-2.1525740879304336,-2.4230573727924583,0.16776794313846247
0.6493653404019449,-1.4454,-2.1525740879304336,-2.4230573727924583,0.16776794313846247
0.6513406732928219,-1.4432,-2.1686925260086465,-2.454373386256843,0.1742398191864995
0.6524082839640216,-1.4409999999999998,-2.179041060349494,-2.4565973788452125,0.17710806270666374
0.6534944775896487,-1.4388,-2.186275242019574,-2.4424347994730833,0.1595214051126747
0.6544682701585091,-1.4365999999999999,-2.1922920739801257,-2.433243021847333,0.17410261768717167
0.6544682701585091,-1.4344000000000001,-2.1922920739801257,-2.433243021847333,0.17410261768717167
0.6564762828301053,-1.4322,-2.2084662456051145,-2.4352604303669927,0.17135087725581102
0.6573700295433905,-1.4299999999999997,-2.2168373373126373,-2.439177510014465,0.171382380652471
0.658324897507648,-1.4278,-2.224990877359563,-2.4173245751601047,0.1767822772789841
0.6593346162604725,-1.4256,-2.22977120057584,-2.4078300985908974,0.16480924424462412
0.6603021697442557,-1.4234,-2.232777083847695,-2.3962043098665267,0.16249668118996696
0.6603021697442557,-1.4212,-2.232777083847695,-2.3962043098665267,0.16249668118996696
0.6622853869564719,-1.4189999999999998,-2.248465226651034,-2.3348958583632515,0.1666694606126286
0.6632840716836685,-1.4168,-2.2570956179056325,-2.319145140501704,0.1619196790030158
0.6641738181326563,-1.4145999999999999,-2.260177148525583,-2.287844717224189,0.16877804874341362
0.6650891586790117,-1.4124,-2.2666628767854586,-2.2621055046217036,0.16113329246966682
0.6660824510059942,-1.4102,-2.2775722259705935,-2.2380364646315103,0.1654977346829806
0.6669927673054548,-1.408,-2.282948671384929,-2.20972199231338,0.1686264319525704
0.6679004537893042,-1.4058,-2.286588181250697,-2.163659953648796,0.15895371191028232
0.6688497835547645,-1.4036,-2.296278398098358,-2.1206117626793364,0.18554726775208003
0.6688497835547645,-1.4014,-2.296278398098358,-2.1206117626793364,0.18554726775208003
0.6706988518032009,-1.3992,-2.305987876090782,-2.0424467317069497,0.18044007475681745
0.6715796756315662,-1.3969999999999998,-2.3093045578797087,-1.9937824470800032,0.16776424080432956
0.6715796756315662,-1.3948,-2.3093045578797087,-1.9937824470800032,0.16776424080432956
0.6733960224461825,-1.3925999999999998,-2.322342697524221,-1.8892138160051448,0.16655138543572678
0.6733960224461825,-1.3904,-2.322342697524221,-1.8892138160051448,0.16655138543572678
0.6749997938873459,-1.3881999999999999,-2.338304900115327,-1.7726472454174467,0.17282828514761656
0.6757989352902697,-1.386,-2.349388946656589,-1.7173762737515281,0.17806256930782835
0.6766281100913634,-1.3838,-2.360022152308197,-1.6661881272493873,0.17733766032166376
0.6766281100913634,-1.3816,-2.360022152308197,-1.6661881272493873,0.17733766032166376
0.6782173868964385,-1.3794,-2.3808035825815916,-1.538169253281866,0.1706041812127828
0.6789912298944165,-1.3772,-2.3886057283637707,-1.4688303650519985,0.16722376685930374
0.679833604744082,-1.3749999999999998,-2.3988537982218436,-1.386632303445368,0.1642062437422101
0.6806332697506334,-1.3728,-2.410954976720531,-1.3143275866527193,0.158469491841762
0.6813686405484244,-1.3705999999999998,-2.418973649251488,-1.2323341733333657,0.16226923485448647
0.6813686405484244,-1.3684,-2.418973649251488,-1.2323341733333657,0.16226923485448647
0.6827673140541375,-1.3661999999999999,-2.430891244585531,-1.0763709229338274,0.15825888475519523
0.6834763264057069,-1.3639999999999999,-2.4373794378415776,-0.9860636970485889,0.15451148495639389
0.6841311092506446,-1.3618,-2.443841113112484,-0.9059196071797709,0.13625196746920104
0.6848133881545997,-1.3596,-2.4503518314328043,-0.8159381043563975,0.13261385788487937
0.6848133881545997,-1.3574000000000002,-2.4503518314328043,-0.8159381043563975,0.13261385788487937
0.6854228175683346,-1.3552,-2.4573724940834505,-0.7270079161247681,0.13451786706556348
0.6867825843363469,-1.3529999999999998,-2.4714413664386927,-0.5157603866560029,0.132447709727028
0.6874883861366528,-1.3508,-2.4800236465075556,-0.4097120132687594,0.12661463453387206
0.6881607179454463,-1.3485999999999998,-2.4874890992615826,-0.29509306948740804,0.10977644571609067
0.6888285001575641,-1.3464,-2.4953743431505813,-0.17456547431995537,0.10247745942446616
0.6895165446875806,-1.3441999999999998,-2.502659336057094,-0.042881483076985534,0.10547073023895824
0.6901666242229766,-1.3419999999999999,-2.512372804551356,0.08348349454132464,0.09892018804062423
0.6908385414621301,-1.3398,-2.5204238251026543,0.22813644750466464,0.10162479474901388
0.6914364997622601,-1.3376,-2.5300711658560666,0.37106828915324336,0.0989523630281871
0.6914364997622601,-1.3354000000000001,-2.5300711658560666,0.37106828915324336,0.0989523630281871
0.6926079143662157,-1.3332,-2.5303105057251307,0.453643645135226,0.09303288184374979
0.6931706902021186,-1.3309999999999997,-2.5284981544126057,0.47819609551265857,0.09543005403129058
0.6931706902021186,-1.3288,-2.5284981544126057,0.47819609551265857,0.09543005403129058
0.6943643419533042,-1.3265999999999998,-2.5284439465837587,0.49379791755129615,0.0902892827730838
0.6943643419533042,-1.3244,-2.5284439465837587,0.49379791755129615,0.0902892827730838
0.6948494685247658,-1.3222,-2.5292754858382653,0.47998924556220496,0.08343823771779234
0.6959473953320978,-1.3199999999999998,-2.5320005085619592,0.4122807818006657,0.08333245898835005
0.6959473953320978,-1.3178,-2.5320005085619592,0.4122807818006657,0.08333245898835005
0.696491665118103,-1.3155999999999999,-2.5333713650140663,0.34632031883822983,0.08559331420059717
0.6971556865396399,-1.3134000000000001,-2.5345613035241192,0.27289338555019554,0.07630120865127905
0.6982110356536331,-1.3112,-2.540277879384859,0.03963023889278708,0.07561723265525153
0.6987601790780508,-1.3089999999999997,-2.5428386049192477,-0.11048088985097282,0.0796936647894447
0.6991852042064479,-1.3068,-2.513632596634368,-0.11603798416477654,0.08097853243211808
0.6991852042064479,-1.3046,-2.513632596634368,-0.11603798416477654,0.08097853243211808
0.7000652048597631,-1.3024,-2.4550007437150887,-0.10513277158131012,0.08014549750897168
0.7006236717377503,-1.3002,-2.4244966163967634,-0.09928805714208933,0.0751748751590989
0.7010333797808112,-1.298,-2.3955142844061914,-0.10252465070819045,0.08313165830279315
0.7014361378487917,-1.2957999999999998,-2.3669187742730884,-0.10300846297061589,0.08380879503306168
0.7018416067829959,-1.2936,-2.3382987267673307,-0.10819440763922186,0.08568614079872958
0.7023942917433468,-1.2913999999999999,-2.3101886625894297,-0.11696446798202129,0.09502599102076018
0.70281563699601,-1.2892000000000001,-2.2825871251671987,-0.11468197914642439,0.10149640544507976
0.7033725203327139,-1.287,-2.2536366644159544,-0.10171133660345238,0.09511832362584496
0.7033725203327139,-1.2848000000000002,-2.2536366644159544,-0.10171133660345238,0.09511832362584496
0.7043199981918512,-1.2826,-2.1984478136136563,-0.11370337355196436,0.08949932574013639
0.7043199981918512,-1.2804000000000002,-2.1984478136136563,-0.11370337355196436,0.08949932574013639
0.7051610651681276,-1.2782,-2.1451782631575425,-0.11958361253043523,0.09173219540075897
0.7056782821511887,-1.2759999999999998,-2.1180573383348174,-0.12474697684294114,0.10562420598688116
0.7061858841759022,-1.2738,-2.0903621765865124,-0.13132926226304245,0.09824387903009754
0.7068140434261495,-1.2715999999999998,-2.06309024321051,-0.13434399544105327,0.09488871909950694
0.7072948159785125,-1.2694,-2.03689627951464,-0.14351729096442292,0.10182958985313467
0.7078029669427792,-1.2671999999999999,-2.011313063779276,-0.15574800657350005,0.09134768065098545
0.7082118546518353,-1.2649999999999997,-1.9858143724369877,-0.15963371914779992,0.09823559911829594
0.708632660236718,-1.2628,-1.9610713871834908,-0.17403738306263075,0.09938391018697068
0.7092076329743386,-1.2605999999999997,-1.9345375277998254,-0.17423251778003837,0.1128118080451159
0.7098722590540658,-1.2584,-1.9085654563953434,-0.1708580163542016,0.11063298210652303
0.7104450561213941,-1.2561999999999998,-1.8835348922494028,-0.1782421520849539,0.10715223482699146
0.7109616459878426,-1.254,-1.8591966925864967,-0.20019150271454436,0.10720069657475911
0.7113811583249201,-1.2517999999999998,-1.8342795856311893,-0.2060537870406378,0.11733586947741981
0.7118875021254805,-1.2496,-1.8096794768029545,-0.22269612416877735,0.11459945161630924
0.7118875021254805,-1.2474000000000003,-1.8096794768029545,-0.22269612416877735,0.11459945161630924
0.7124852884459166,-1.2452,-1.7839425475303354,-0.22949139467698454,0.11240093072432356
0.7136318734428412,-1.2429999999999999,-1.7353160895492004,-0.24967937196338885,0.11208573707166716
0.7142408320663154,-1.2408000000000001,-1.7127893760503345,-0.26924141937965196,0.1264307944464731
0.7147781681828814,-1.2386,-1.688999541925631,-0.2780657852107141,0.1286597609507918
0.7153477270391098,-1.2364000000000002,-1.6636343272862684,-0.2781850114398706,0.1207175911799469
0.7158269089096979,-1.2342,-1.6403610988516988,-0.28759090896410655,0.13335139773918675
0.716407035373668,-1.2319999999999998,-1.6184520935631705,-0.3103344936149165,0.13846245167151217
0.7170176575531646,-1.2298,-1.5950958364682415,-0.327033010225699,0.136964507366043
0.7175584055193739,-1.2275999999999998,-1.5703094434553322,-0.3308548851728593,0.13695492981554136
0.7175584055193739,-1.2254,-1.5703094434553322,-0.3308548851728593,0.13695492981554136
0.7188681403756042,-1.2231999999999998,-1.524872513671802,-0.36091863337464414,0.14140396878121897
0.7194199215302224,-1.2209999999999996,-1.5025957006761832,-0.3885975003108213,0.13885325509152008
0.7200256584946533,-1.2187999999999999,-1.479442167417402,-0.40293003841057695,0.13961905000260577
0.7206465040522523,-1.2165999999999997,-1.456703593116044,-0.41098753008015165,0.14142286412549632
0.7212984107371918,-1.2144,-1.431615196875349,-0.4230139921561299,0.14223766595275356
0.7218858767848952,-1.2121999999999997,-1.4098082958278575,-0.44111440186918305,0.14125800114052878
0.7226033949768567,-1.21,-1.3881280665250968,-0.452306622096045,0.14636238474520935
0.7226033949768567,-1.2078000000000002,-1.3881280665250968,-0.452306622096045,0.14636238474520935
0.7237706896395075,-1.2056,-1.3462806171618156,-0.5044542513287936,0.14577965507792956
0.7245292511009244,-1.2034000000000002,-1.320693691020072,-0.5107992286738939,0.15786165227641252
0.725230114300925,-1.2012,-1.2968500565084378,-0.5401041305929634,0.1529293697561973
0.7258907195093114,-1.1989999999999998,-1.2742579591724459,-0.5558227187586761,0.155668036667783
0.7265401145428997,-1.1968,-1.251171889986973,-0.5765719283190206,0.1547756674113691
0.7273362407894248,-1.1945999999999999,-1.2282019507791648,-0.5959153813474053,0.1640600048764913
0.7273362407894248,-1.1924000000000001,-1.2282019507791648,-0.5959153813474053,0.1640600048764913
0.7288480788772951,-1.1902,-1.1802583797758601,-0.6430805068399877,0.17168121746371146
0.7295988685841365,-1.1879999999999997,-1.1553796660468763,-0.6681103131158547,0.16837195820470469
0.7303010673453401,-1.1858,-1.131147285699502,-0.6933674624097369,0.17288155936844918
0.7310296926045935,-1.1835999999999998,-1.105200379589382,-0.7202206000995773,0.1925312019899038
0.7317163118554303,-1.1814,-1.07862535653346,-0.7412975505188889,0.1906739286331791
0.7327050762871427,-1.1791999999999998,-1.0496117720754647,-0.7598440153095704,0.1871536839622514
0.7336702973746018,-1.1769999999999996,-1.0144834645112402,-0.759028718724796,0.20962549937972558
0.7345388212419077,-1.1747999999999998,-0.9851949569723817,-0.8062619492818178,0.222494695656352
0.7345388212419077,-1.1726,-0.9851949569723817,-0.8062619492818178,0.222494695656352
0.7362658019377113,-1.1703999999999999,-0.9249467144898839,-1.1006084628435446,0.2284194922047888
0.7362658019377113,-1.1682000000000001,-0.9249467144898839,-1.1006084628435446,0.2284194922047888
0.7380963127702136,-1.166,-0.8741510239350945,-1.3227895932441376,0.22737284420661819
0.7388602402213399,-1.1638000000000002,-0.8548470355693621,-1.368924288486904,0.2376151925180201
0.7396465695445686,-1.1616,-0.8376615113447691,-1.3930900742536014,0.230558755875381
0.7405105605705856,-1.1594000000000002,-0.8202325922253717,-1.3967051161819652,0.23815381039881384
0.7412587598628865,-1.1572,-0.8059238785803098,-1.3883717620390161,0.2390450797315472
0.7421783273224203,-1.1549999999999998,-0.7917751636437032,-1.3839154251910215,0.25408402339146385
0.7428782440516262,-1.1528,-0.777900970050051,-1.35178891979613,0.2542211234558509
0.7437447377945322,-1.1505999999999998,-0.7647639011461066,-1.3350145593842861,0.2385454373284253
0.7437447377945322,-1.1484,-0.7647639011461066,-1.3350145593842861,0.2385454373284253
0.745171501047605,-1.1461999999999999,-0.7440686854553822,-1.2737370914217085,0.21976928986915378
0.7459617126259274,-1.1439999999999997,-0.7339199868768121,-1.2414153201534304,0.20828910365269254
0.7466815391402981,-1.1418,-0.7252579463282055,-1.1989754523338778,0.21317178148130905
0.7475205232918825,-1.1395999999999997,-0.7168045880223981,-1.1655531403538206,0.22250222430665656
0.7482299256097116,-1.1374,-0.7105301014070569,-1.1363177467525425,0.22674012436891272
0.7490535143958724,-1.1351999999999998,-0.7004547267874554,-1.0980275823194177,0.23715969074434984
0.7498099970545543,-1.133,-0.6932085650287111,-1.066284409327933,0.2210827850698645
0.7505694213733978,-1.1307999999999998,-0.6864592294154428,-1.0355831433906435,0.22221231539170455
0.7513152428921098,-1.1286,-0.6822407283459281,-0.9920942330467478,0.21479811325833537
0.7520240105808084,-1.1263999999999998,-0.6762377674431833,-0.9528841190289752,0.20892185545157782
0.7528136318386213,-1.1242,-0.6677673975356991,-0.9031348724205853,0.21411971246872463
0.7536786463998633,-1.1219999999999999,-0.6617277358242796,-0.854326128908859,0.20732593199554195
0.7544135779768426,-1.1198000000000001,-0.6563293193877872,-0.8196096861236603,0.19885817145541967
0.7551324693585143,-1.1176,-0.652993339559768,-0.7786410376540261,0.19870846843247397
0.7551324693585143,-1.1154000000000002,-0.652993339559768,-0.7786410376540261,0.19870846843247397
0.7566732825973288,-1.1132,-0.640705338635969,-0.6862128068324279,0.19716832964898445
0.7574641059520002,-1.1109999999999998,-0.6380602715455452,-0.6505852637680852,0.18143031802979304
0.7582781167564085,-1.1088,-0.6353503326699244,-0.6020074565835897,0.17234022024086965
0.759121644292947,-1.1065999999999998,-0.6292374536148205,-0.5590236090981225,0.175677862518352
0.7598750630106997,-1.1044,-0.6266418159487549,-0.5117384019460541,0.18966823070310906
0.7606279076488328,-1.1021999999999998,-0.6198052173294226,-0.44973826390556715,0.1818472872162512
0.761498920753211,-1.0999999999999996,-0.6175330019223849,-0.3905607501013324,0.18041793021470398
0.7624010607634459,-1.0977999999999999,-0.6134166879741539,-0.3170225954384741,0.17686225218805213
0.7631047180592516,-1.0955999999999997,-0.6113703528429972,-0.2682955067123073,0.1742260488887778
0.7638981354261756,-1.0934,-0.6068796902441725,-0.21882248394600376,0.16643741305109738
0.7647491753137676,-1.0911999999999997,-0.6046202249408479,-0.1786786062883546,0.16495652740153088
0.7655748478210622,-1.089,-0.6045743161385098,-0.14705705071367128,0.15744149446687677
0.7663078900076503,-1.0868000000000002,-0.5997407584729276,-0.10679471696432506,0.16277946767451446
0.7671265084825698,-1.0846,-0.5983368506454521,-0.073313748198141,0.16460870912558967
0.7671265084825698,-1.0824000000000003,-0.5983368506454521,-0.073313748198141,0.16460870912558967
0.7687378803833078,-1.0802,-0.5941521982420442,0.011719252727055488,0.15583355961404216
0.7695803572006312,-1.0779999999999998,-0.5937196727172485,0.06460026527733223,0.15738052963270532
0.7695803572006312,-1.0758,-0.5937196727172485,0.06460026527733223,0.15738052963270532
0.7713241223007485,-1.0735999999999999,-0.5910358596761007,0.1347009801572392,0.15216054341442226
0.772104306268537,-1.0714000000000001,-0.5906202838286687,0.16922438918839003,0.1424859053287838
0.7727816200783825,-1.0692,-0.5899206919110961,0.18033980456606288,0.13700686131480255
0.7736470829123373,-1.0669999999999997,-0.5856686729795291,0.19485369365740388,0.1384560540293282
0.7744912057973026,-1.0648,-0.5826767412703782,0.21596124142510123,0.13646761972358817
0.7751308580194757,-1.0625999999999998,-0.5814768352073231,0.2184353392933768,0.14055423087561625
0.7758364035975418,-1.0604,-0.5806609558021246,0.23039240289768484,0.1395782121092186
0.7765699050706146,-1.0581999999999998,-0.5784644698856761,0.24505559193488233,0.14609863407663226
0.7772962112714016,-1.0559999999999996,-0.5760827286231326,0.25199351102226936,0.14261569107493977
0.7779959918317844,-1.0537999999999998,-0.5749282323296542,0.2566858517067973,0.13397256765619114
0.7786966134588869,-1.0516,-0.5728605301740295,0.27094904559447086,0.1371524434935722
0.7794715259392558,-1.0493999999999999,-0.5740566961306253,0.2786908319261,0.12853833255676922
0.7802288371161065,-1.0472000000000001,-0.5747573535526127,0.28387030705357785,0.13581130582788387
0.7810950763887802,-1.045,-0.572993699439483,0.2908199204964863,0.12248546127413629
0.7810950763887802,-1.0428000000000002,-0.572993699439483,0.2908199204964863,0.12248546127413629
0.7824818828282155,-1.0406,-0.5679717423471816,0.2925049067298874,0.1217176009208501
0.7824818828282155,-1.0384000000000002,-0.5679717423471816,0.2925049067298874,0.1217176009208501
0.7830297435712096,-1.0362,-0.5680884522942136,0.29939022642312707,0.1260350551287758
0.7842946036475283,-1.0339999999999998,-0.5679931560505985,0.2995691374576278,0.12090910800634189
0.7850187765323255,-1.0318,-0.5702462154317091,0.3004277325898289,0.12196966851445615
0.7857437967395794,-1.0295999999999998,-0.5672682769556,0.2953201891352021,0.11011473207205463
0.7865217913854883,-1.0274,-0.5687741004982895,0.2977640429303242,0.11148295052736285
0.7873197842187284,-1.0252,-0.5676192429950923,0.3057442121588947,0.11017180350931055
0.7880552495817156,-1.0229999999999997,-0.5658129538447967,0.29815607258161825,0.10265929054011422
0.7886380298232564,-1.0208,-0.5625675420554261,0.3074512097338018,0.10111196718096577
0.7893106976704659,-1.0185999999999997,-0.5618494301363466,0.30552321279541483,0.09977286566546151
0.7899764386905979,-1.0164,-0.5609425936073039,0.3066463109203984,0.10299002609854555
0.7905749069271844,-1.0141999999999998,-0.562366911611446,0.3013854683250189,0.09731735691115617
0.7911288299308267,-1.012,-0.5633921031238571,0.29412083322337923,0.10072126144267757
0.7918528974225939,-1.0097999999999998,-0.5652853396399738,0.2910454994258749,0.1003196490742978
0.7925149685609927,-1.0076,-0.5655937446824517,0.2890264328083585,0.0931171915285616
0.7932584971083706,-1.0053999999999998,-0.5656145315086383,0.28868265953315786,0.09528413617530682
0.7938934312073582,-1.0032,-0.5634231452380806,0.28724750812389344,0.09403999817265693
0.7946889332400284,-1.001,-0.5618179443111608,0.2900120593431612,0.09109942372601157
0.7946889332400284,-0.9988000000000001,-0.5618179443111608,0.2900120593431612,0.09109942372601157
0.7958931165945855,-0.9965999999999999,-0.5613325020893543,0.29101037049069145,0.09020208160080642
